date,channel,city,spend_inr,impressions,clicks
03-04-2025,Offline Banner,Chennai,495.21,23995,524
04-04-2025,Instagram Ads,Delhi,2284.42,93287,2630
04-04-2025,Instagram Ads,Mumbai,1631.49,83567,1721
04-04-2025,Instagram Ads,Bengaluru,2060.4,105037,2492
04-04-2025,Instagram Ads,Hyderabad,1276.69,64997,1204
04-04-2025,Instagram Ads,Pune,1115.69,55275,1127
04-04-2025,Instagram Ads,Chennai,630.49,28526,845
04-04-2025,Google Ads,Delhi,2468.68,104316,3081
04-04-2025,Google Ads,Mumbai,2117.23,70092,2437
04-04-2025,Google Ads,Bengaluru,2217.4,88724,1793
04-04-2025,Google Ads,Hyderabad,995.17,34320,980
04-04-2025,Google Ads,Pune,1223.14,51220,854
04-04-2025,Google Ads,Chennai,987.14,30457,1044
04-04-2025,Referral,Delhi,677.95,25663,460
04-04-2025,Referral,Mumbai,561.26,29381,478
04-04-2025,Referral,Bengaluru,359.2,19664,296
04-04-2025,Referral,Hyderabad,296.46,13696,334
04-04-2025,Referral,Pune,242.64,8798,285
04-04-2025,Referral,Chennai,238.41,8171,187
04-04-2025,Influencer,Delhi,1712.32,92193,2050
04-04-2025,Influencer,Mumbai,1130.88,51366,699
04-04-2025,Influencer,Bengaluru,1287.31,57414,1094
04-04-2025,Influencer,Hyderabad,799.69,26872,935
04-04-2025,Influencer,Pune,796.25,22654,971
04-04-2025,Influencer,Chennai,626.83,20240,846
04-04-2025,Offline Banner,Delhi,1602.49,82640,1776
04-04-2025,Offline Banner,Mumbai,1253.79,41395,1251
04-04-2025,Offline Banner,Bengaluru,1372.65,62974,900
04-04-2025,Offline Banner,Hyderabad,888.49,32604,618
04-04-2025,Offline Banner,Pune,695.17,19684,441
04-04-2025,Offline Banner,Chennai,623.84,29808,752
05-04-2025,Instagram Ads,Delhi,3671.01,180803,3012
05-04-2025,Instagram Ads,Mumbai,1954.55,58952,1594
05-04-2025,Instagram Ads,Bengaluru,2665.32,106635,2032
05-04-2025,Instagram Ads,Hyderabad,1599.64,87291,1234
05-04-2025,Instagram Ads,Pune,1508.53,67612,996
05-04-2025,Instagram Ads,Chennai,1042.9,30137,892
05-04-2025,Google Ads,Delhi,3060.86,138390,2043
05-04-2025,Google Ads,Mumbai,3154.19,161135,4054
05-04-2025,Google Ads,Bengaluru,2779.86,129113,3220
05-04-2025,Google Ads,Hyderabad,1785.18,56903,1345
05-04-2025,Google Ads,Pune,1051.46,41166,701
05-04-2025,Google Ads,Chennai,1316.01,65534,862
05-04-2025,Referral,Delhi,670.16,33906,607
05-04-2025,Referral,Mumbai,535.99,26427,646
05-04-2025,Referral,Bengaluru,421.93,15189,420
05-04-2025,Referral,Hyderabad,248.31,7253,321
05-04-2025,Referral,Pune,334.17,15844,295
05-04-2025,Referral,Chennai,209.98,10497,217
05-04-2025,Influencer,Delhi,2328.82,109408,2779
05-04-2025,Influencer,Mumbai,2248.3,117837,2090
05-04-2025,Influencer,Bengaluru,2014.94,100525,2165
05-04-2025,Influencer,Hyderabad,1052.64,39148,822
05-04-2025,Influencer,Pune,992.68,39705,989
05-04-2025,Influencer,Chennai,848.43,24385,607
05-04-2025,Offline Banner,Delhi,2417.01,87384,1952
05-04-2025,Offline Banner,Mumbai,1501.19,62181,2069
05-04-2025,Offline Banner,Bengaluru,1751.61,78893,1764
05-04-2025,Offline Banner,Hyderabad,1039.97,51470,1026
05-04-2025,Offline Banner,Pune,770.98,38328,765
05-04-2025,Offline Banner,Chennai,528.26,25738,332
06-04-2025,Instagram Ads,Delhi,3097.19,108796,3307
06-04-2025,Instagram Ads,Mumbai,2940.5,93906,2326
06-04-2025,Instagram Ads,Bengaluru,2337.25,76424,1597
06-04-2025,Instagram Ads,Hyderabad,1426.9,73918,1930
06-04-2025,Instagram Ads,Pune,1080.49,40518,1400
06-04-2025,Instagram Ads,Chennai,987.44,38066,798
06-04-2025,Google Ads,Delhi,3281.47,176376,3206
06-04-2025,Google Ads,Mumbai,2012.08,83020,1479
06-04-2025,Google Ads,Bengaluru,2033.16,76874,2430
06-04-2025,Google Ads,Hyderabad,1522.62,69539,1805
06-04-2025,Google Ads,Pune,1555.65,48087,2145
06-04-2025,Google Ads,Chennai,930.98,27685,1024
06-04-2025,Referral,Delhi,776.91,41502,1014
06-04-2025,Referral,Mumbai,735.62,37451,845
06-04-2025,Referral,Bengaluru,477.93,17667,574
06-04-2025,Referral,Hyderabad,382.81,19504,444
06-04-2025,Referral,Pune,330.52,11180,387
06-04-2025,Referral,Chennai,219.43,7808,217
06-04-2025,Influencer,Delhi,2670.56,105133,3167
06-04-2025,Influencer,Mumbai,1580.79,84127,2113
06-04-2025,Influencer,Bengaluru,1850.19,82255,1587
06-04-2025,Influencer,Hyderabad,841.39,29018,752
06-04-2025,Influencer,Pune,963.52,37320,583
06-04-2025,Influencer,Chennai,615.46,18488,857
06-04-2025,Offline Banner,Delhi,2152.7,113362,3001
06-04-2025,Offline Banner,Mumbai,1981.77,57008,1919
06-04-2025,Offline Banner,Bengaluru,1162.29,45020,1001
06-04-2025,Offline Banner,Hyderabad,1042.93,30653,1150
06-04-2025,Offline Banner,Pune,1008.36,45563,849
06-04-2025,Offline Banner,Chennai,587.33,19050,759
07-04-2025,Instagram Ads,Delhi,1831.04,56119,1682
07-04-2025,Instagram Ads,Mumbai,2332.43,97917,2277
07-04-2025,Instagram Ads,Bengaluru,1684.05,69970,1343
07-04-2025,Instagram Ads,Hyderabad,1305.95,67361,1236
07-04-2025,Instagram Ads,Pune,808.99,39412,809
07-04-2025,Instagram Ads,Chennai,646.44,28468,491
07-04-2025,Google Ads,Delhi,2311.68,79103,1589
07-04-2025,Google Ads,Mumbai,1644.9,69747,1594
07-04-2025,Google Ads,Bengaluru,1753.68,77057,1174
07-04-2025,Google Ads,Hyderabad,1066.04,35202,1388
07-04-2025,Google Ads,Pune,1164.25,59041,1228
07-04-2025,Google Ads,Chennai,817.18,40060,1128
07-04-2025,Referral,Delhi,577.13,20658,565
07-04-2025,Referral,Mumbai,518.16,25013,322
07-04-2025,Referral,Bengaluru,479.77,21921,598
07-04-2025,Referral,Hyderabad,241.25,11261,199
07-04-2025,Referral,Pune,180.11,7344,129
07-04-2025,Referral,Chennai,202.05,6613,234
07-04-2025,Influencer,Delhi,1422.67,62874,1454
07-04-2025,Influencer,Mumbai,1377.57,61915,1545
07-04-2025,Influencer,Bengaluru,1481.42,56722,2035
07-04-2025,Influencer,Hyderabad,607.88,26211,636
07-04-2025,Influencer,Pune,799.14,37938,850
07-04-2025,Influencer,Chennai,713.19,33415,946
07-04-2025,Offline Banner,Delhi,1295.03,58221,1341
07-04-2025,Offline Banner,Mumbai,1603.21,51395,2008
07-04-2025,Offline Banner,Bengaluru,1066.82,54618,1336
07-04-2025,Offline Banner,Hyderabad,725.98,24926,511
07-04-2025,Offline Banner,Pune,644.5,27720,452
07-04-2025,Offline Banner,Chennai,460.56,15512,416
08-04-2025,Instagram Ads,Delhi,2315.19,79023,2477
08-04-2025,Instagram Ads,Mumbai,1886.34,89848,1992
08-04-2025,Instagram Ads,Bengaluru,1606.58,69787,2168
08-04-2025,Instagram Ads,Hyderabad,938.3,29209,1293
08-04-2025,Instagram Ads,Pune,970.98,52926,1305
08-04-2025,Instagram Ads,Chennai,1016.14,40066,806
08-04-2025,Google Ads,Delhi,3037.21,135885,2058
08-04-2025,Google Ads,Mumbai,2534.8,99101,2326
08-04-2025,Google Ads,Bengaluru,1916.84,55575,1223
08-04-2025,Google Ads,Hyderabad,1424.07,60064,1270
08-04-2025,Google Ads,Pune,1020.24,38983,768
08-04-2025,Google Ads,Chennai,1029.35,51436,1197
08-04-2025,Referral,Delhi,685.81,35483,850
08-04-2025,Referral,Mumbai,479.99,24749,591
08-04-2025,Referral,Bengaluru,446.3,17362,465
08-04-2025,Referral,Hyderabad,196.85,5681,125
08-04-2025,Referral,Pune,229.76,11284,188
08-04-2025,Referral,Chennai,149.65,5728,125
08-04-2025,Influencer,Delhi,1871.81,65841,1258
08-04-2025,Influencer,Mumbai,1182.53,47430,738
08-04-2025,Influencer,Bengaluru,1422.47,74686,1645
08-04-2025,Influencer,Hyderabad,931.9,47933,1272
08-04-2025,Influencer,Pune,644.72,35443,711
08-04-2025,Influencer,Chennai,727.14,25234,883
08-04-2025,Offline Banner,Delhi,1972.82,94177,2100
08-04-2025,Offline Banner,Mumbai,1538.51,84320,1621
08-04-2025,Offline Banner,Bengaluru,1159.8,48535,982
08-04-2025,Offline Banner,Hyderabad,574.54,22468,540
08-04-2025,Offline Banner,Pune,555.63,21790,377
08-04-2025,Offline Banner,Chennai,449.47,22688,624
09-04-2025,Instagram Ads,Delhi,2653.99,109272,2724
09-04-2025,Instagram Ads,Mumbai,2036.74,88493,2788
09-04-2025,Instagram Ads,Bengaluru,2225.93,98534,2441
09-04-2025,Instagram Ads,Hyderabad,950.85,40976,740
09-04-2025,Instagram Ads,Pune,951.51,38277,1313
09-04-2025,Instagram Ads,Chennai,761.49,24207,809
09-04-2025,Google Ads,Delhi,2145.16,116170,2869
09-04-2025,Google Ads,Mumbai,1654.71,78461,1408
09-04-2025,Google Ads,Bengaluru,2029.21,67827,1459
09-04-2025,Google Ads,Hyderabad,884.96,43373,1192
09-04-2025,Google Ads,Pune,1102.35,39696,1292
09-04-2025,Google Ads,Chennai,882.95,34322,648
09-04-2025,Referral,Delhi,673.7,34891,857
09-04-2025,Referral,Mumbai,449.01,19119,357
09-04-2025,Referral,Bengaluru,451.64,19527,461
09-04-2025,Referral,Hyderabad,297.94,15540,204
09-04-2025,Referral,Pune,256.51,12946,238
09-04-2025,Referral,Chennai,241.53,10075,225
09-04-2025,Influencer,Delhi,2033.96,108840,2801
09-04-2025,Influencer,Mumbai,1306.9,52576,876
09-04-2025,Influencer,Bengaluru,1445.21,72064,1108
09-04-2025,Influencer,Hyderabad,867.94,29005,700
09-04-2025,Influencer,Pune,795.06,37985,912
09-04-2025,Influencer,Chennai,603.66,25152,362
09-04-2025,Offline Banner,Delhi,1278.42,54966,830
09-04-2025,Offline Banner,Mumbai,1035.41,51968,987
09-04-2025,Offline Banner,Bengaluru,1172.78,55306,1299
09-04-2025,Offline Banner,Hyderabad,768.64,23746,800
09-04-2025,Offline Banner,Pune,684.9,21530,717
09-04-2025,Offline Banner,Chennai,645.61,20131,584
10-04-2025,Instagram Ads,Delhi,2143.78,77688,1359
10-04-2025,Instagram Ads,Mumbai,1885.02,99205,1736
10-04-2025,Instagram Ads,Bengaluru,1438.15,52760,1320
10-04-2025,Instagram Ads,Hyderabad,1054.74,48770,1109
10-04-2025,Instagram Ads,Pune,776.09,30559,718
10-04-2025,Instagram Ads,Chennai,916.34,47120,1144
10-04-2025,Google Ads,Delhi,3096.61,137500,3827
10-04-2025,Google Ads,Mumbai,1987.37,83534,2518
10-04-2025,Google Ads,Bengaluru,1609.14,75370,1867
10-04-2025,Google Ads,Hyderabad,1430.52,47853,1296
10-04-2025,Google Ads,Pune,891.99,32946,1226
10-04-2025,Google Ads,Chennai,766.31,41693,965
10-04-2025,Referral,Delhi,668.55,33196,692
10-04-2025,Referral,Mumbai,446.43,21188,462
10-04-2025,Referral,Bengaluru,528.44,18670,693
10-04-2025,Referral,Hyderabad,279.1,11444,293
10-04-2025,Referral,Pune,223.99,7283,216
10-04-2025,Referral,Chennai,179.34,6788,202
10-04-2025,Influencer,Delhi,2062.16,73587,1994
10-04-2025,Influencer,Mumbai,1765.2,94353,1918
10-04-2025,Influencer,Bengaluru,1649,52744,1035
10-04-2025,Influencer,Hyderabad,708.13,20724,772
10-04-2025,Influencer,Pune,731.5,29761,457
10-04-2025,Influencer,Chennai,700.09,29853,860
10-04-2025,Offline Banner,Delhi,1304.49,51057,1642
10-04-2025,Offline Banner,Mumbai,1597.83,52682,1858
10-04-2025,Offline Banner,Bengaluru,1364.56,70562,1174
10-04-2025,Offline Banner,Hyderabad,867.23,37038,795
10-04-2025,Offline Banner,Pune,583.77,17330,364
10-04-2025,Offline Banner,Chennai,682.58,34057,797
11-04-2025,Instagram Ads,Delhi,2627.6,134332,2611
11-04-2025,Instagram Ads,Mumbai,2481.2,85536,3056
11-04-2025,Instagram Ads,Bengaluru,2291.05,123474,2934
11-04-2025,Instagram Ads,Hyderabad,1241.29,35087,1247
11-04-2025,Instagram Ads,Pune,1106.43,55732,1427
11-04-2025,Instagram Ads,Chennai,887.21,29105,1104
11-04-2025,Google Ads,Delhi,3051.28,114249,3420
11-04-2025,Google Ads,Mumbai,2555.56,125080,2564
11-04-2025,Google Ads,Bengaluru,1707.74,69709,2157
11-04-2025,Google Ads,Hyderabad,1006.03,37305,1196
11-04-2025,Google Ads,Pune,1211.98,48319,969
11-04-2025,Google Ads,Chennai,1086.44,32561,1511
11-04-2025,Referral,Delhi,445.34,17373,316
11-04-2025,Referral,Mumbai,581.26,28385,377
11-04-2025,Referral,Bengaluru,351.36,19287,245
11-04-2025,Referral,Hyderabad,285.31,10552,352
11-04-2025,Referral,Pune,244.49,10494,260
11-04-2025,Referral,Chennai,230.63,7558,180
11-04-2025,Influencer,Delhi,2111.92,98576,1572
11-04-2025,Influencer,Mumbai,1125.42,40066,1368
11-04-2025,Influencer,Bengaluru,1347.57,51962,827
11-04-2025,Influencer,Hyderabad,956.77,42847,652
11-04-2025,Influencer,Pune,588.67,20993,425
11-04-2025,Influencer,Chennai,492.88,16066,308
11-04-2025,Offline Banner,Delhi,1520,48177,1799
11-04-2025,Offline Banner,Mumbai,1410.49,58615,1731
11-04-2025,Offline Banner,Bengaluru,1366.36,47129,1289
11-04-2025,Offline Banner,Hyderabad,813.29,25394,814
11-04-2025,Offline Banner,Pune,839.39,38214,1055
11-04-2025,Offline Banner,Chennai,503.24,20354,542
12-04-2025,Instagram Ads,Delhi,3018.44,106632,2917
12-04-2025,Instagram Ads,Mumbai,3087.2,148388,2658
12-04-2025,Instagram Ads,Bengaluru,1820.07,59507,1576
12-04-2025,Instagram Ads,Hyderabad,1534.61,80652,1741
12-04-2025,Instagram Ads,Pune,1101.84,48275,807
12-04-2025,Instagram Ads,Chennai,1220.07,37171,1208
12-04-2025,Google Ads,Delhi,3681.58,162343,2568
12-04-2025,Google Ads,Mumbai,1998.04,68121,1387
12-04-2025,Google Ads,Bengaluru,2700.53,92951,3683
12-04-2025,Google Ads,Hyderabad,1608.73,74407,1631
12-04-2025,Google Ads,Pune,1054.07,43886,693
12-04-2025,Google Ads,Chennai,1301.04,69577,1705
12-04-2025,Referral,Delhi,611.42,22647,766
12-04-2025,Referral,Mumbai,511.46,18658,704
12-04-2025,Referral,Bengaluru,477.63,16226,352
12-04-2025,Referral,Hyderabad,396.65,14726,260
12-04-2025,Referral,Pune,227.16,8715,271
12-04-2025,Referral,Chennai,193.45,10275,269
12-04-2025,Influencer,Delhi,2261.59,112931,3133
12-04-2025,Influencer,Mumbai,1691.28,71150,2327
12-04-2025,Influencer,Bengaluru,1760.73,93909,2000
12-04-2025,Influencer,Hyderabad,1099.36,58123,1040
12-04-2025,Influencer,Pune,1039.38,47564,1135
12-04-2025,Influencer,Chennai,778.88,34338,978
12-04-2025,Offline Banner,Delhi,1831.24,84014,1278
12-04-2025,Offline Banner,Mumbai,1870.01,78887,1393
12-04-2025,Offline Banner,Bengaluru,1538.03,46772,959
12-04-2025,Offline Banner,Hyderabad,961.48,46646,634
12-04-2025,Offline Banner,Pune,1063.56,40048,1047
12-04-2025,Offline Banner,Chennai,616.33,30957,406
13-04-2025,Instagram Ads,Delhi,3111.12,166466,2636
13-04-2025,Instagram Ads,Mumbai,1972.33,56307,2065
13-04-2025,Instagram Ads,Bengaluru,2040.18,81519,1901
13-04-2025,Instagram Ads,Hyderabad,1097.44,59220,1332
13-04-2025,Instagram Ads,Pune,1286.62,45704,1055
13-04-2025,Instagram Ads,Chennai,1226.29,56627,867
13-04-2025,Google Ads,Delhi,3547.42,158274,3662
13-04-2025,Google Ads,Mumbai,3300.91,167969,2272
13-04-2025,Google Ads,Bengaluru,2481.73,106212,2718
13-04-2025,Google Ads,Hyderabad,1602.03,72827,1362
13-04-2025,Google Ads,Pune,1643.88,50516,1722
13-04-2025,Google Ads,Chennai,1084.45,37185,959
13-04-2025,Referral,Delhi,569.33,28907,440
13-04-2025,Referral,Mumbai,572.3,28666,356
13-04-2025,Referral,Bengaluru,427.68,18149,413
13-04-2025,Referral,Hyderabad,398.96,14210,268
13-04-2025,Referral,Pune,313.61,9964,215
13-04-2025,Referral,Chennai,233.65,12330,150
13-04-2025,Influencer,Delhi,2285.45,73447,2328
13-04-2025,Influencer,Mumbai,2102.92,69100,2339
13-04-2025,Influencer,Bengaluru,2096.67,97249,2447
13-04-2025,Influencer,Hyderabad,960.71,33860,734
13-04-2025,Influencer,Pune,968.06,52005,1326
13-04-2025,Influencer,Chennai,917.88,48979,850
13-04-2025,Offline Banner,Delhi,1916.48,79581,1302
13-04-2025,Offline Banner,Mumbai,1722.57,80915,1305
13-04-2025,Offline Banner,Bengaluru,1270.05,58863,845
13-04-2025,Offline Banner,Hyderabad,1103.56,39372,893
13-04-2025,Offline Banner,Pune,956.73,27055,794
13-04-2025,Offline Banner,Chennai,616.81,32809,523
14-04-2025,Instagram Ads,Delhi,2515.95,88314,1546
14-04-2025,Instagram Ads,Mumbai,1759.42,84838,2115
14-04-2025,Instagram Ads,Bengaluru,2094.24,78852,1787
14-04-2025,Instagram Ads,Hyderabad,1322.58,70801,1485
14-04-2025,Instagram Ads,Pune,982.12,34790,1193
14-04-2025,Instagram Ads,Chennai,758.42,40276,802
14-04-2025,Google Ads,Delhi,2571.35,135572,2283
14-04-2025,Google Ads,Mumbai,2234.88,122672,1925
14-04-2025,Google Ads,Bengaluru,2273.68,91314,2002
14-04-2025,Google Ads,Hyderabad,1380.74,63653,1240
14-04-2025,Google Ads,Pune,955.13,33099,1101
14-04-2025,Google Ads,Chennai,979.57,52284,1167
14-04-2025,Referral,Delhi,468.64,19096,294
14-04-2025,Referral,Mumbai,462.97,24838,345
14-04-2025,Referral,Bengaluru,414.99,13773,474
14-04-2025,Referral,Hyderabad,250.41,11953,209
14-04-2025,Referral,Pune,231.66,6862,180
14-04-2025,Referral,Chennai,191.39,9729,124
14-04-2025,Influencer,Delhi,1441.02,59752,1317
14-04-2025,Influencer,Mumbai,1233.99,44369,1444
14-04-2025,Influencer,Bengaluru,1404.95,43475,1284
14-04-2025,Influencer,Hyderabad,794.84,38284,757
14-04-2025,Influencer,Pune,729.9,20887,712
14-04-2025,Influencer,Chennai,550.9,27695,420
14-04-2025,Offline Banner,Delhi,1753.11,85301,2098
14-04-2025,Offline Banner,Mumbai,1662.09,88240,2099
14-04-2025,Offline Banner,Bengaluru,1219.2,51630,1301
14-04-2025,Offline Banner,Hyderabad,757.93,35510,713
14-04-2025,Offline Banner,Pune,672.26,30427,910
14-04-2025,Offline Banner,Chennai,487.53,15309,452
15-04-2025,Instagram Ads,Delhi,2241.99,103553,2306
15-04-2025,Instagram Ads,Mumbai,2041.32,76743,2050
15-04-2025,Instagram Ads,Bengaluru,2231.69,112600,1842
15-04-2025,Instagram Ads,Hyderabad,1135.74,59065,741
15-04-2025,Instagram Ads,Pune,1281.94,63922,1347
15-04-2025,Instagram Ads,Chennai,1017.1,40099,761
15-04-2025,Google Ads,Delhi,2976.54,94955,2789
15-04-2025,Google Ads,Mumbai,2212.63,121675,2448
15-04-2025,Google Ads,Bengaluru,2265.94,90898,2202
15-04-2025,Google Ads,Hyderabad,950.21,35884,937
15-04-2025,Google Ads,Pune,1219.29,64728,1215
15-04-2025,Google Ads,Chennai,743.27,25141,922
15-04-2025,Referral,Delhi,651.01,21587,688
15-04-2025,Referral,Mumbai,585.23,28613,508
15-04-2025,Referral,Bengaluru,447.88,23041,624
15-04-2025,Referral,Hyderabad,267.75,10681,244
15-04-2025,Referral,Pune,296.46,15760,217
15-04-2025,Referral,Chennai,182.57,5741,227
15-04-2025,Influencer,Delhi,1687.88,54045,2133
15-04-2025,Influencer,Mumbai,1417.16,63551,1543
15-04-2025,Influencer,Bengaluru,1563.01,60047,1029
15-04-2025,Influencer,Hyderabad,844.73,28265,780
15-04-2025,Influencer,Pune,710.94,25713,802
15-04-2025,Influencer,Chennai,629.02,25420,857
15-04-2025,Offline Banner,Delhi,1787.14,75406,2499
15-04-2025,Offline Banner,Mumbai,1033.85,45161,1269
15-04-2025,Offline Banner,Bengaluru,1271.83,50213,1315
15-04-2025,Offline Banner,Hyderabad,802.35,40253,588
15-04-2025,Offline Banner,Pune,674.87,36570,585
15-04-2025,Offline Banner,Chennai,580.44,31722,607
16-04-2025,Instagram Ads,Delhi,2301.49,109968,1995
16-04-2025,Instagram Ads,Mumbai,2153.46,89739,1878
16-04-2025,Instagram Ads,Bengaluru,1618.93,66058,1612
16-04-2025,Instagram Ads,Hyderabad,1056.59,58019,1277
16-04-2025,Instagram Ads,Pune,835.2,41897,693
16-04-2025,Instagram Ads,Chennai,1026.19,53869,1063
16-04-2025,Google Ads,Delhi,2190.19,113100,2543
16-04-2025,Google Ads,Mumbai,2129.96,103206,1388
16-04-2025,Google Ads,Bengaluru,1825.5,66808,2492
16-04-2025,Google Ads,Hyderabad,1005.91,40819,973
16-04-2025,Google Ads,Pune,1004.34,43544,1277
16-04-2025,Google Ads,Chennai,765.09,25017,666
16-04-2025,Referral,Delhi,577.85,28599,801
16-04-2025,Referral,Mumbai,376.31,14351,290
16-04-2025,Referral,Bengaluru,425.86,17800,580
16-04-2025,Referral,Hyderabad,253.22,10463,344
16-04-2025,Referral,Pune,238.54,12288,163
16-04-2025,Referral,Chennai,193.15,8160,261
16-04-2025,Influencer,Delhi,2112.03,83567,1605
16-04-2025,Influencer,Mumbai,1779.52,65696,1162
16-04-2025,Influencer,Bengaluru,1297.25,43854,1140
16-04-2025,Influencer,Hyderabad,815.91,24246,541
16-04-2025,Influencer,Pune,833.55,44168,1150
16-04-2025,Influencer,Chennai,468,18566,374
16-04-2025,Offline Banner,Delhi,1677.4,65922,1249
16-04-2025,Offline Banner,Mumbai,1207.56,48684,1300
16-04-2025,Offline Banner,Bengaluru,1174.44,35946,1048
16-04-2025,Offline Banner,Hyderabad,750.96,33586,737
16-04-2025,Offline Banner,Pune,587.89,23672,685
16-04-2025,Offline Banner,Chennai,621.52,31475,443
17-04-2025,Instagram Ads,Delhi,2878.25,152399,2111
17-04-2025,Instagram Ads,Mumbai,1864.37,87103,2272
17-04-2025,Instagram Ads,Bengaluru,2159.67,110945,2075
17-04-2025,Instagram Ads,Hyderabad,1012.02,51137,957
17-04-2025,Instagram Ads,Pune,863.34,26455,1078
17-04-2025,Instagram Ads,Chennai,728.31,39264,934
17-04-2025,Google Ads,Delhi,2470.41,106628,1951
17-04-2025,Google Ads,Mumbai,2043.19,104393,1837
17-04-2025,Google Ads,Bengaluru,2256.19,82031,2104
17-04-2025,Google Ads,Hyderabad,1259.29,49638,1324
17-04-2025,Google Ads,Pune,1114.57,32954,1226
17-04-2025,Google Ads,Chennai,1016.45,51483,1016
17-04-2025,Referral,Delhi,652.95,20320,724
17-04-2025,Referral,Mumbai,591.49,32128,753
17-04-2025,Referral,Bengaluru,398.94,21618,309
17-04-2025,Referral,Hyderabad,210.86,6125,162
17-04-2025,Referral,Pune,196.02,8313,151
17-04-2025,Referral,Chennai,234.43,9382,313
17-04-2025,Influencer,Delhi,1645.45,89181,1550
17-04-2025,Influencer,Mumbai,1793.32,78924,2110
17-04-2025,Influencer,Bengaluru,1141.88,42736,892
17-04-2025,Influencer,Hyderabad,689.44,26945,931
17-04-2025,Influencer,Pune,784.39,41180,724
17-04-2025,Influencer,Chennai,752.29,30805,745
17-04-2025,Offline Banner,Delhi,1395.82,68782,1199
17-04-2025,Offline Banner,Mumbai,1524.4,55456,1883
17-04-2025,Offline Banner,Bengaluru,962.15,38196,916
17-04-2025,Offline Banner,Hyderabad,902.27,31498,1146
17-04-2025,Offline Banner,Pune,570.58,24108,496
