order_id,customer_id,order_date,city,payment_mode,delivery_minutes,delivery_rating,discount_pct,order_status
O702106,C100513,26-05-2025,Bengaluru,Wallet,22.2,3.5,25,Delivered
O709372,C102252,18-03-2025,Pune,UPI,18.5,3.5,15,Delivered
O714944,C103625,27-09-2025,Hyderabad,Card,19.8,5,10,Delivered
O705133,C101237,06-12-2025,Delhi,UPI,9.8,,5,Delivered
O713343,C103245,27-04-2025,Mumbai,UPI,24.3,4.5,15,Returned
O712781,C103100,22-06-2025,Bengaluru,UPI,19.7,4.5,35,Delivered
O712516,C103031,09-11-2025,Mumbai,UPI,21,4.5,20,Delivered
O721011,C105066,24-02-2025,Delhi,Card,17.1,5,20,Delivered
O703382,C100855,10-12-2025,Hyderabad,UPI,27.2,3.5,10,Delivered
O720466,C104942,24-03-2025,Chennai,COD,14.9,5,40,Delivered
O711947,C102881,24-10-2024,Delhi,Card,18.2,4,25,Delivered
O700550,C100142,20-10-2025,Delhi,Card,23.6,4.5,10,Delivered
O712742,C103084,18-08-2025,Delhi,UPI,24.2,4.5,5,Delivered
O709306,C102242,04-03-2025,Delhi,UPI,23,4,5,Delivered
O718969,C104583,09-11-2025,Delhi,Wallet,25.6,4.5,30,Delivered
O702247,C100557,11-12-2025,Bengaluru,UPI,18.3,4.5,5,Delivered
O715712,C103804,14-08-2025,Bengaluru,UPI,25.5,4,10,Delivered
O716577,C104014,24-01-2025, Chennai ,COD,16.8,5,15,Delivered
O719413,C104693,17-09-2025,Bengaluru,UPI,29.8,3.5,20,Delivered
O714207,C103462,13-06-2025,Delhi,COD,12.4,5,10,Delivered
O705469,C101326,28-12-2025,Mumbai,UPI,21.8,4.5,0,Cancelled
O721227,C105110,11-05-2025,Mumbai,Card,23.2,5,40,Delivered
O719708,C104761,16-09-2025,Mumbai,Card,23.2,,0,Delivered
O704349,C101049,27-11-2024,Bengaluru,Card,41.7,2,15,Delivered
O715275,C103707,07-01-2025,Mumbai,Wallet,25,,20,Delivered
O701248,C100281,27-07-2025,Pune,UPI,23.2,4,5,Delivered
O721640,C105217,28-09-2025,Delhi,UPI,23.8,3.5,15,Delivered
O712352,C103000,25-12-2025,Hyderabad,UPI,27,4.5,20,Delivered
O710769,C102614,19-10-2024,Bengaluru,Card,14,,10,Delivered
O701901,C100446,21-10-2025,Mumbai,UPI,28.4,4,30,Delivered
O721221,C105108,17-06-2025,Bengaluru,Card,28,,0,Delivered
O712700,C103078,23-05-2025,Mumbai,UPI,24.3,5,20,Delivered
O716889,C104066,25-06-2024,Pune,Wallet,28.2,4,20,Delivered
O715375,C103736,04-11-2025,Chennai,Card,25.4,5,15,Delivered
O710759,C102612,01-11-2025,Mumbai,COD,25.9,4,15,Delivered
O708686,C102107,14-07-2024,Pune,UPI,17,5,30,Delivered
O716490,C103997,28-07-2025,Bengaluru,Card,34.1,3.5,15,Delivered
O716753,C104040,22-04-2025,Hyderabad,Card,25,5,0,Delivered
O717649,C104254,15-11-2025,Hyderabad,COD,32,3.5,40,Delivered
O700111,C100029,25-09-2025,Pune,Wallet,23.3,4,25,Delivered
O719357,C104681,15-03-2025,Delhi,UPI,16.6,4.5,15,Delivered
O708721,C102111,26-11-2024,Bengaluru,UPI,17.6,4,30,Delivered
O703464,C100870,09-03-2025,Delhi,UPI,11,4,5,Delivered
O707916,C101932,26-11-2025,Delhi,Card,19.6,4,20,Cancelled
O702872,C100722,05-04-2025,Delhi,UPI,11.4,5,20,Delivered
O707880,C101925,24-09-2025,Pune,COD,11.1,5,5,Delivered
O721048,C105073,12-08-2024,Hyderabad,UPI,34.2,3,10,Delivered
O714677,C103564,27-10-2024,Delhi,UPI,14.6,5,15,Delivered
O702632,C100667,15-11-2025,Bengaluru,Card,35.9,,20,Delivered
O720575,C104967,15-12-2024,Delhi,Wallet,15.8,5,20,Delivered
O721711,C105241,14-06-2025,Delhi,UPI,20.4,5,15,Delivered
O711381,C102747,27-08-2024,Pune,UPI,27.6,5,5,Delivered
O706825,C101665,13-06-2025,Mumbai,UPI,20.6,5,15,Delivered
O702289,C100578,13-10-2025,Chennai,COD,36.1,3,15,Delivered
O703360,C100853,17-04-2025,Delhi,UPI,16.1,5,15,Delivered
O704629,C101116,21-09-2025,Chennai,Card,31.6,3.5,0,Delivered
O711034,C102670,23-04-2025,Bengaluru,UPI,29.3,3.5,10,Delivered
O708327,C102015,07-11-2024,Pune,UPI,22.4,5,30,Delivered
O702259,C100563,12-11-2025,PUNE,COD,31.2,2,15,Delivered
O711854,C102859,24-05-2025,Bengaluru,COD,26.6,4,0,Delivered
O701885,C100437,31-03-2025,Mumbai,UPI,15.9,4.5,5,Delivered
O708809,C102124,08-09-2024,Mumbai,UPI,,4.5,5,Delivered
O717581,C104237,09-02-2025,Delhi,UPI,28.2,3.5,0,Delivered
O721199,C105106,29-10-2024,Mumbai,UPI,24.6,4,15,Delivered
O711609,C102804,24-07-2025,Pune,,27.8,5,30,Delivered
O702254,C100563,05-07-2025,Pune,UPI,19,5,5,Delivered
O715331,C103722,05-04-2025,Delhi,UPI,17.7,5,40,Delivered
O715092,C103659,05-05-2024,Delhi,UPI,17,5,10,Delivered
O709808,C102377,10-01-2025, Bengaluru ,,17.9,4.5,5,Delivered
O720371,C104924,21-09-2024,Mumbai,COD,25.4,3.5,5,Delivered
O703817,C100955,25-11-2025,Delhi,Wallet,22.7,4,0,Delivered
O703156,C100799,28-05-2025,Bengaluru,Card,18.4,5,45,Delivered
O716846,C104058,16-06-2025,Delhi,COD,6,5,10,Delivered
O708521,C102074,05-05-2024,Bengaluru,UPI,14.5,5,10,Delivered
O721694,C105237,11-11-2025,Pune,UPI,21.5,4,20,Delivered
O708672,C102106,26-11-2024,Pune,Wallet,21.2,4.5,35,Delivered
O720583,C104967,22-05-2025,Delhi,UPI,8.1,4.5,15,Delivered
O720917,C105050,07-10-2024,Mumbai,UPI,30.5,4,40,Delivered
O708496,C102060,19-05-2025,Hyderabad,UPI,30.6,3.5,5,Delivered
O717180,C104134,06-08-2024, Delhi ,UPI,19.3,4,10,Delivered
O709752,C102359,19-02-2025,Mumbai,UPI,24.7,,20,Delivered
O714560,C103534,13-12-2025,Delhi,UPI,15.4,5,0,Delivered
O712862,C103117,22-01-2025,Pune,UPI,8.4,5,10,Delivered
O713222,C103214,10-11-2025,Hyderabad,Card,34.1,3.5,0,Cancelled
O701392,C100316,27-09-2024,Pune,Card,18.4,4.5,35,Delivered
O705176,C101255,16-06-2025,DELHI,UPI,25.6,5,10,Delivered
O716351,C103960,06-10-2025,DELHI,UPI,12.2,5,25,Delivered
O712664,C103067,16-10-2025,Mumbai,Wallet,24.9,3.5,50,Delivered
O703189,C100811,03-10-2024,Bengaluru,COD,24.8,4.5,5,Delivered
O709577,C102321,07-10-2025,Bengaluru,COD,27.3,4,5,Delivered
O717122,C104119,25-08-2025,Mumbai,Card,26.5,3.5,5,Delivered
O713875,C103377,18-12-2025,Pune,COD,20.8,5,15,Delivered
O721397,C105149,20-12-2025,Delhi,UPI,12.9,5,5,Delivered
O700986,C100229,26-04-2025,Delhi,Card,13.8,,0,Delivered
O714741,C103576,12-09-2024,Mumbai,UPI,22.2,5,10,Delivered
O706725,C101640,05-10-2025,Delhi,UPI,23.9,4.5,15,Cancelled
O701138,C100260,26-02-2025,Delhi,UPI,11.4,,10,Delivered
O718070,C104362,26-10-2025,Delhi,UPI,24.6,4,0,Delivered
O700295,C100072,02-02-2025,Delhi,Card,22.1,4.5,5,Delivered
O704489,C101090,05-08-2025,Hyderabad,UPI,32.7,3.5,35,Delivered
O702698,C100689,07-05-2025,DELHI,Card,25.7,4,15,Delivered
O701398,C100316,07-03-2025,Pune,UPI,19.7,5,35,Delivered
O715272,C103706,09-11-2025,Delhi,COD,39.9,3,30,Delivered
O715803,C103842,06-11-2025,Mumbai,UPI,14.3,,15,Delivered
O723080,C105580,08-03-2025,Bengaluru,UPI,30,3,5,Delivered
O702442,C100617,22-06-2025,Delhi,UPI,6,5,0,Delivered
O723192,C105609,04-10-2024,Mumbai,COD,23,3.5,5,Delivered
O716597,C104017,11-10-2024,Mumbai,Card,27.9,4,0,Delivered
O718973,C104584,21-10-2024,Bengaluru,Wallet,22.8,4,20,Delivered
O716888,C104066,09-06-2024,Pune,UPI,28.3,4,45,Delivered
O714973,C103634,13-10-2025,Delhi,COD,24.1,4.5,5,Delivered
O708064,C101959,11-11-2024,Pune,UPI,23.4,4,15,Delivered
O719586,C104732,13-11-2024,Chennai,UPI,13,5,15,Delivered
O703918,C100972,16-10-2024,Bengaluru,UPI,27.5,3,5,Delivered
O704353,C101049,20-11-2025,Bengaluru,UPI,23.1,4,45,Delivered
O714239,C103471,05-10-2025,Bengaluru,UPI,27,3.5,30,Delivered
O706479,C101582,04-12-2025,Delhi,Card,16.2,5,25,Delivered
O723581,C105714,19-01-2025, Pune ,Card,16.4,5,20,Delivered
O713813,C103362,18-08-2025,Chennai,UPI,26.6,5,45,Delivered
O720440,C104937,06-10-2025, Mumbai ,Wallet,34.1,2.5,25,Delivered
O703984,C100981,17-07-2025,Pune,UPI,16.1,5,0,Delivered
O702524,C100634,04-06-2025,Delhi,COD,18.6,5,0,Delivered
O707961,C101940,28-10-2025,Mumbai,UPI,24.1,4,25,Delivered
O718424,C104458,29-03-2025,Hyderabad,UPI,23.3,4.5,5,Delivered
O714016,C103412,02-09-2025,Delhi,UPI,21.2,4.5,0,Delivered
O724074,C105831,21-10-2025,Bengaluru,UPI,33.7,3.5,45,Cancelled
O704072,C100999,03-12-2025,Mumbai,UPI,19.9,4.5,15,Delivered
O721469,C105168,16-01-2025,Bengaluru,UPI,26,4.5,0,Cancelled
O712682,C103076,24-11-2024,Mumbai,UPI,19.5,4.5,15,Delivered
O714156,C103446,05-12-2024,Delhi,UPI,15.1,5,5,Delivered
O704473,C101087,28-10-2025,Bengaluru,Card,28,4,35,Delivered
O713808,C103362,05-03-2025,Chennai,Card,28.7,5,5,Delivered
O704212,C101028,14-04-2025,Hyderabad,UPI,29.6,3,5,Delivered
O719716,C104765,20-10-2025,Bengaluru,UPI,27,,45,Delivered
O723511,C105692,14-01-2025,Bengaluru,COD,26.5,5,25,Delivered
O714676,C103564,01-10-2024,Delhi,Card,28.3,4,45,Delivered
O718446,C104463,02-02-2025,Delhi,Card,23,4.5,15,Delivered
O709731,C102355,23-03-2024,Hyderabad,UPI,25.3,4.5,0,Delivered
O700113,C100029,25-11-2025,Pune,Card,34,3.5,5,Delivered
O719972,C104832,26-01-2025,Bengaluru,UPI,21.1,4.5,20,Delivered
O708022,C101951,04-03-2025,Hyderabad,UPI,31.2,4,0,Delivered
O722644,C105466,22-11-2025,Mumbai,Card,26,5,30,Delivered
O702425,C100616,16-11-2024,Bengaluru,UPI,46.1,2.5,15,Delivered
O724049,C105829,26-07-2025,Mumbai,COD,24.6,5,5,Delivered
O706819,C101665,22-05-2024,Mumbai,Wallet,26.7,3.5,10,Delivered
O719455,C104699,15-09-2024,Delhi,UPI,12,5,5,Delivered
O714401,C103498,04-03-2025,Delhi,Wallet,19.6,5,20,Cancelled
O720494,C104945,12-06-2025,Delhi,Card,9,,5,Delivered
O714353,C103490,17-07-2025,Bengaluru,Wallet,24.8,4,30,Delivered
O706419,C101565,02-11-2025,Bengaluru,Wallet,36,3,20,Delivered
O701846,C100430,22-11-2025,Delhi,UPI,30.3,3.5,20,Delivered
O701519,C100346,08-03-2025,Mumbai,UPI,18.6,5,0,Delivered
O707629,C101869,08-03-2025,hyderabad,UPI,15,3.5,0,Delivered
O723903,C105794,17-09-2025,Delhi,UPI,10.8,5,20,Delivered
O724247,C105884,23-10-2024,Delhi,COD,15.7,4.5,30,Delivered
O710949,C102655,25-06-2025,Hyderabad,Card,25.7,4.5,15,Delivered
O716892,C104066,27-10-2024,Pune,COD,26.6,4,30,Delivered
O705761,C101402,23-11-2025,Mumbai,Card,25.5,4,15,Delivered
O703251,C100819,18-12-2025,Delhi,Wallet,19.3,4.5,15,Delivered
O710350,C102501,17-05-2025,Chennai,UPI,23.7,4.5,10,Delivered
O718907,C104574,01-06-2025,mumbai,UPI,27,4.5,0,Delivered
O720664,C104989,08-08-2025,Pune,UPI,8.2,5,15,Delivered
O718538,C104487,12-07-2024,Hyderabad,COD,31.1,4,5,Delivered
O706842,C101670,13-06-2025,Delhi,UPI,14.4,5,15,Delivered
O718910,C104574,03-08-2025,Mumbai,UPI,14.8,5,15,Delivered
O708980,C102161,22-03-2025,Pune,UPI,10.7,5,20,Delivered
O711477,C102759,10-11-2025,Delhi,COD,24.8,5,20,Delivered
O705989,C101458,06-11-2025,Delhi,COD,25.4,3.5,5,Returned
O702427,C100616,05-01-2025,Bengaluru,Card,18.9,4,20,Delivered
O724694,C105985,02-01-2025,Bengaluru,COD,17,5,45,Delivered
O723971,C105810,01-03-2025,Mumbai,COD,20.8,5,10,Delivered
O723363,C105660,10-11-2025,Mumbai,UPI,24.9,5,50,Delivered
O721494,C105171,28-03-2025,Chennai,UPI,15.6,5,5,Delivered
O706288,C101535,28-07-2025,Mumbai,COD,12.8,5,0,Delivered
O712743,C103084,05-10-2025,Delhi,Card,24.4,4.5,30,Delivered
O721681,C105236,29-05-2024,Chennai,COD,28.8,3.5,15,Delivered
O721847,C105284,19-09-2025,bengaluru,COD,23,4.5,30,Delivered
O723149,C105601,09-10-2025,Delhi,UPI,,4,5,Delivered
O719696,C104759,11-07-2025,Chennai,UPI,18.6,4.5,5,Delivered
O715741,C103817,25-05-2025,Bengaluru,UPI,27,4.5,15,Delivered
O713572,C103305,22-04-2025,Mumbai,COD,13.8,4.5,35,Delivered
O719843,C104798,02-03-2025,Pune,Card,20.6,4.5,30,Delivered
O716820,C104050,08-12-2025,Bengaluru,COD,25.1,4,10,Delivered
O713098,C103175,12-09-2025,Chennai,UPI,19.5,5,5,Delivered
O723065,C105578,27-11-2025,Delhi,Card,14.8,5,20,Delivered
O712114,C102926,24-12-2025,Chennai,Card,28.2,3.5,0,Delivered
O722134,C105355,24-08-2025,Delhi,UPI,16.9,5,10,Delivered
O707127,C101751,10-04-2025,Pune,Card,16,5,20,Delivered
O714215,C103463,03-06-2025,Mumbai,Card,25.2,4.5,20,Delivered
O712521,C103032,24-09-2025,Chennai,UPI,25.4,5,10,Delivered
O715982,C103881,13-01-2025,Delhi,UPI,14.2,5,45,Delivered
O712629,C103065,27-09-2024,Bengaluru,UPI,22.1,3.5,30,Delivered
O702944,C100741,26-09-2025,Mumbai,UPI,18,4.5,10,Delivered
O718131,C104381,09-07-2024,Mumbai,Wallet,21.6,5,0,Delivered
O712407,C103010,13-05-2025,Delhi,UPI,13,5,25,Cancelled
O720782,C105019,28-05-2025,Mumbai,Card,18.6,4.5,15,Delivered
O722708,C105480,05-01-2025,Delhi,UPI,23.9,4.5,5,Cancelled
O714789,C103588,26-03-2025,Delhi,UPI,18.8,,25,Delivered
O708983,C102163,20-04-2025,Delhi,UPI,16.4,5,25,Delivered
O705332,C101282,27-08-2025,Pune,Card,26.8,4.5,15,Delivered
O702846,C100717,21-07-2025,Bengaluru,COD,24.5,4,35,Delivered
O720301,C104903,08-08-2025,Hyderabad,UPI,17.9,4,5,Delivered
O709074,C102182,21-03-2025,Chennai,Card,19.1,5,15,Delivered
O723900,C105792,21-10-2025,Mumbai,UPI,15.3,5,15,Delivered
O722448,C105433,26-09-2025,Pune,UPI,20.5,5,15,Delivered
O723017,C105567,24-06-2024,Delhi,Card,21.9,4.5,10,Delivered
O712665,C103067,18-10-2025,Mumbai,UPI,30.5,3,45,Delivered
O717742,C104277,16-02-2025,Bengaluru,UPI,24.7,3.5,15,Delivered
O722699,C105480,04-09-2024,Delhi,UPI,9.8,5,5,Delivered
O724143,C105857,28-10-2025,Hyderabad,UPI,,4,10,Delivered
O700093,C100025,09-05-2025,Pune,Card,23.1,3.5,5,Delivered
O713471,C103283,05-06-2025,Bengaluru,UPI,30.1,4,30,Delivered
O701997,C100471,01-09-2025,Bengaluru,UPI,26.2,4.5,20,Delivered
O720846,C105027,04-10-2025,Delhi,UPI,19.9,5,15,Delivered
O700890,C100213,17-08-2025,Bengaluru,UPI,17.8,5,30,Delivered
O720524,C104953,03-07-2025,Delhi,Card,20.7,4.5,30,Delivered
O709175,C102207,21-04-2025,Mumbai,Wallet,16.4,5,35,Delivered
O722763,C105497,24-03-2025,Bengaluru,COD,22.3,4.5,10,Delivered
O702745,C100702,14-12-2025,Bengaluru,COD,19.2,4.5,35,Delivered
O718495,C104474,20-05-2024,Delhi,UPI,18.5,5,10,Delivered
O705272,C101271,07-10-2024,Delhi,UPI,19.8,5,10,Delivered
O717977,C104335,22-08-2025,Pune,UPI,22.1,5,10,Delivered
O723009,C105562,18-07-2025,Delhi,UPI,18.3,4.5,15,Delivered
O710292,C102485,22-04-2025,Bengaluru,UPI,31.8,4,30,Delivered
O717972,C104332,16-09-2025,Mumbai,COD,30.7,3.5,15,Returned
O706738,C101644,01-09-2025,Bengaluru,UPI,16.3,5,15,Delivered
O702587,C100655,29-06-2025,Bengaluru,UPI,28.2,3.5,20,Delivered
O724050,C105829,05-08-2025,Mumbai,UPI,26.4,5,5,Delivered
O711279,C102718,05-10-2025,Delhi,UPI,33.6,4,50,Delivered
O721060,C105073,29-08-2025,Hyderabad,COD,22.1,5,0,Delivered
O704966,C101195,04-11-2025,hyderabad,Card,33.9,3,25,Delivered
O710108,C102444,09-08-2025,Chennai,UPI,25.9,4,10,Delivered
O702626,C100665,12-04-2025,Pune,COD,16.4,5,10,Delivered
O720980,C105065,14-06-2024,Delhi,,14.8,5,10,Delivered
O708168,C101974,27-10-2024,Delhi,UPI,38.3,2.5,15,Delivered
O713184,C103198,22-06-2025,Mumbai,UPI,21.9,4,10,Delivered
O706346,C101549,12-04-2025,Bengaluru,Card,26.4,4,5,Delivered
O723615,C105722,14-08-2025,Bengaluru,Wallet,,4,0,Delivered
O710359,C102502,29-05-2025,Delhi,UPI,19.8,5,5,Delivered
O707909,C101929,06-04-2025,Bengaluru,UPI,23.4,4,15,Delivered
O713198,C103199,11-06-2025,Chennai,UPI,19.3,5,35,Delivered
O710717,C102594,25-12-2024,Bengaluru,COD,34.5,3,30,Delivered
O714129,C103439,15-07-2025,Bengaluru,Wallet,31.8,3.5,15,Delivered
O712997,C103158,22-10-2024,Delhi,UPI,13.8,5,35,Delivered
O709069,C102179,25-04-2025,Mumbai,Wallet,16.3,5,5,Delivered
O723931,C105801,23-05-2025,Mumbai,UPI,17.9,4.5,0,Delivered
O714133,C103440,05-12-2025,Pune,UPI,13.3,5,40,Delivered
O715619,C103789,30-05-2025,Hyderabad,UPI,30.1,3.5,0,Delivered
O715346,C103729,30-05-2025,Delhi,UPI,23,5,10,Delivered
O702290,C100578,15-10-2025,Chennai,COD,22.1,5,45,Delivered
O706313,C101543,28-06-2025,Bengaluru,Card,27.2,4,5,Delivered
O715024,C103645,14-06-2025,Bengaluru,UPI,15.5,5,0,Delivered
O708390,C102033,10-03-2024,Bengaluru,COD,27.6,4,20,Returned
O721502,C105171,26-07-2025,Chennai,COD,13.6,5,10,Delivered
O716783,C104045,17-09-2025,bengaluru,Wallet,17.1,5,20,Delivered
O702679,C100682,04-06-2025,Chennai,UPI,19.8,5,5,Delivered
O720538,C104957,03-08-2025,Mumbai,Card,28.5,,0,Delivered
O706448,C101570,08-06-2025,Delhi,UPI,26.4,4.5,10,Delivered
O724615,C105970,13-11-2025,Pune,UPI,23.9,,30,Delivered
O709586,C102323,19-09-2025,Delhi,UPI,6.6,5,15,Delivered
O704339,C101047,25-04-2025,Mumbai,UPI,11.9,5,10,Delivered
O701484,C100340,23-04-2025,Delhi,UPI,19.8,4.5,20,Delivered
O723992,C105816,13-10-2025,Mumbai,COD,16.6,5,5,Delivered
O713202,C103199,27-10-2025, Chennai ,Card,23.4,5,25,Delivered
O701507,C100341,12-04-2025,Delhi,UPI,,5,15,Delivered
O719642,C104740,31-03-2025,Mumbai,UPI,19.7,5,20,Delivered
O716370,C103967,15-05-2025,Delhi,UPI,6,4,0,Delivered
O720061,C104858,25-03-2025,Delhi,UPI,32.3,3.5,15,Delivered
O714262,C103477,25-03-2024,Mumbai,UPI,17.1,4,30,Delivered
O703224,C100816,04-09-2025,Delhi,UPI,8.4,5,5,Delivered
O714532,C103527,10-11-2025,Bengaluru,UPI,25.3,4.5,30,Delivered
O710508,C102534,19-12-2025,Mumbai,UPI,19,4.5,0,Delivered
O712298,C102980,11-05-2025, Mumbai ,UPI,31.9,4.5,20,Delivered
O716336,C103960,23-02-2025,Delhi,UPI,18.9,5,5,Delivered
O701790,C100417,08-04-2025,Bengaluru,Card,20.9,5,30,Delivered
O708143,C101972,01-06-2025,Delhi,Wallet,21.2,,10,Delivered
O716792,C104047,01-11-2025,Mumbai,UPI,25.7,4.5,50,Delivered
O701886,C100438,24-12-2025,Pune,UPI,17.9,5,30,Delivered
O723337,C105650,22-01-2025,Mumbai,Card,18,5,5,Delivered
O712729,C103082,10-08-2025,Mumbai,UPI,21.7,4,5,Delivered
O718816,C104551,15-10-2025,Mumbai,UPI,16.8,5,20,Delivered
O724180,C105869,07-11-2025,Hyderabad,UPI,23.1,4.5,40,Delivered
O712924,C103138,03-10-2025,Pune,UPI,23.6,4.5,35,Delivered
O700346,C100082,05-02-2025,Delhi,UPI,20.4,4.5,10,Delivered
O711529,C102782,22-06-2024,Hyderabad,COD,25.9,4,5,Delivered
O723067,C105579,28-09-2024,Delhi,UPI,11.5,5,0,Delivered
O701691,C100399,20-07-2025,Bengaluru,Card,16.6,5,30,Delivered
O724035,C105828,19-08-2024,Delhi,COD,19,4,40,Delivered
O703739,C100931,22-10-2025,Hyderabad,Card,31.5,3.5,0,Delivered
O703837,C100961,05-05-2024,Hyderabad,UPI,26.8,4,25,Delivered
O714509,C103525,28-11-2024,Pune,UPI,31.6,3,35,Delivered
O723074,C105580,18-05-2024,Bengaluru,UPI,27.8,4,35,Cancelled
O714102,C103431,28-09-2025,Pune,Wallet,,4,15,Delivered
O724639,C105972,17-03-2025,Pune,Card,25.8,4.5,10,Delivered
O701677,C100392,07-04-2025,Mumbai,UPI,20.8,5,5,Delivered
O701173,C100269,29-10-2024,Delhi,UPI,20.3,4.5,30,Delivered
O720019,C104845,03-10-2025,Bengaluru,UPI,23.8,4,15,Delivered
O713228,C103219,01-08-2024,Hyderabad,UPI,26.5,4.5,0,Delivered
O703442,C100865,19-04-2025,Bengaluru,Card,21.5,5,0,Delivered
O703453,C100866,07-06-2025,hyderabad,UPI,23.2,,10,Delivered
O710234,C102475,04-09-2025,Chennai,Card,31.8,4.5,30,Delivered
O720910,C105047,01-05-2025,Bengaluru,Card,9.2,5,20,Delivered
O707321,C101798,14-11-2025,pune,UPI,30.5,3.5,25,Delivered
O705217,C101263,16-06-2025,Chennai,UPI,23,4.5,10,Delivered
O723685,C105738,06-08-2025,Delhi,Card,,4.5,5,Delivered
O704883,C101173,17-10-2025,Bengaluru,UPI,22.8,4.5,20,Delivered
O703618,C100906,02-03-2025,Delhi,UPI,18.9,4,0,Delivered
O708588,C102088,25-07-2024,Hyderabad,UPI,26.1,5,0,Delivered
O710148,C102454,14-10-2024,pune,UPI,19.9,4.5,15,Delivered
O705244,C101265,18-11-2025,Bengaluru,UPI,28.2,4.5,25,Delivered
O718052,C104357,26-11-2025,Mumbai,UPI,25.7,4.5,25,Delivered
O723696,C105738,20-11-2025,Delhi,UPI,15.3,5,20,Cancelled
O703909,C100971,24-04-2024,Mumbai,UPI,21.5,4.5,20,Returned
O719997,C104839,14-02-2025,Bengaluru,UPI,32,4,0,Delivered
O709799,C102376,03-10-2024,mumbai,Wallet,23,5,5,Delivered
O700012,C100003,11-07-2025,Mumbai,COD,29.5,3.5,5,Delivered
O721207,C105106,14-10-2025,Mumbai,UPI,37,3,35,Delivered
O719989,C104835,30-07-2025,Bengaluru,COD,21.8,4.5,10,Delivered
O704029,C100988,11-09-2025,Delhi,UPI,14,4,0,Delivered
O723906,C105794,27-11-2025,Delhi,UPI,23.1,4.5,30,Delivered
O710322,C102492,01-07-2025,Bengaluru,UPI,25,4.5,20,Delivered
O709388,C102258,29-10-2025,Bengaluru,UPI,33.9,3.5,5,Delivered
O715512,C103767,08-10-2025,Chennai,UPI,29.7,,0,Delivered
O716175,C103921,16-10-2025,Delhi,Card,21.3,,35,Delivered
O716655,C104026,06-07-2025,Bengaluru,UPI,20.2,4.5,0,Delivered
O722002,C105324,01-11-2025,Mumbai,UPI,22.1,4.5,15,Delivered
O710618,C102572,25-08-2025,Delhi,Card,21.6,5,5,Cancelled
O711344,C102738,23-06-2025,Delhi,UPI,15.6,,0,Cancelled
O716872,C104064,26-03-2025,Delhi,UPI,12.4,4,0,Delivered
O717109,C104118,09-03-2025,Delhi,UPI,12.5,5,0,Delivered
O718605,C104505,31-10-2025,Bengaluru,COD,18.2,5,30,Delivered
O714178,C103455,07-07-2024,Pune,Card,19.9,4,5,Delivered
O706721,C101636,13-10-2025,Chennai,Wallet,20.5,5,20,Delivered
O719469,C104699,01-07-2025,Delhi,Card,25.7,,40,Delivered
O718582,C104500,11-07-2025,Pune,Wallet,11.2,5,0,Delivered
O719834,C104795,15-05-2025,Bengaluru,UPI,23,5,10,Delivered
O713032,C103163,10-11-2024,Bengaluru,UPI,29.3,4,20,Delivered
O708294,C102004,19-12-2025,mumbai,UPI,21,5,0,Delivered
O709716,C102349,28-09-2025,Delhi,COD,9.2,,20,Delivered
O708025,C101951,13-05-2025,Hyderabad,UPI,34.6,,0,Delivered
O724265,C105886,01-11-2025,Delhi,UPI,29.4,3.5,30,Delivered
O717312,C104163,09-09-2025,Chennai,UPI,24.1,4,5,Returned
O714332,C103488,17-06-2025,Mumbai,UPI,15.8,5,30,Delivered
O715907,C103864,17-05-2025,Hyderabad,Wallet,22.1,,30,Cancelled
O708221,C101982,09-08-2025,Mumbai,UPI,16.3,5,25,Delivered
O707634,C101869,03-06-2025,Hyderabad,UPI,21.7,,30,Delivered
O700151,C100036,14-07-2025,Bengaluru,COD,27.2,3.5,15,Delivered
O707133,C101755,18-05-2025,Delhi,UPI,26.3,5,0,Delivered
O709047,C102177,02-08-2024,Delhi,UPI,20.7,4.5,10,Delivered
O706816,C101664,16-10-2025,Mumbai,UPI,26.4,4.5,45,Delivered
O716587,C104014,21-08-2025,Chennai,UPI,28.9,4,10,Delivered
O718041,C104357,05-12-2024,Mumbai,UPI,13.1,5,20,Delivered
O702451,C100617,21-11-2025,Delhi,Card,24.9,4,30,Delivered
O718092,C104369,04-07-2025,Bengaluru,UPI,,4,0,Cancelled
O724073,C105831,07-10-2025,Bengaluru,UPI,28,3.5,45,Delivered
O701623,C100376,16-02-2025,Mumbai,Card,16.6,5,10,Delivered
O720162,C104885,06-07-2024,DELHI,COD,20.8,4,10,Delivered
O716995,C104088,22-03-2025,Delhi,COD,12,5,20,Delivered
O703558,C100892,03-02-2025,Delhi,UPI,25.9,4.5,5,Delivered
O710792,C102617,29-05-2025,Hyderabad,COD,28.2,4,30,Delivered
O714170,C103451,07-09-2025,Pune,UPI,27,4.5,5,Delivered
O701047,C100240,16-04-2025,Chennai,UPI,25.5,4,15,Delivered
O719445,C104699,30-03-2024,Delhi,UPI,12.1,5,15,Delivered
O723201,C105609,22-01-2025,Mumbai,Card,36.4,,25,Delivered
O710414,C102514,11-09-2025,Mumbai,UPI,28.6,3.5,20,Delivered
O708257,C101990,29-03-2025,Delhi,UPI,14,5,15,Delivered
O716917,C104072,23-06-2024,Hyderabad,Wallet,21.4,5,5,Delivered
O716772,C104043,09-11-2025,Bengaluru,UPI,24.1,5,25,Delivered
O717440,C104200,06-06-2024,Delhi,UPI,15.2,5,5,Delivered
O712863,C103117,17-10-2025,Pune,COD,24.1,5,10,Delivered
